LSIP-SOC2,SOC2,SOC 2 digit label,Intercept,Coefficient,WeightedRoles,Value
Cumbria-SOC11,11,Corporate managers and directors,244.7483870967742,-1.5487903225806445,-0.00035606062202446053,2460.0
Swindon and Wiltshire-SOC11,11,Corporate managers and directors,440.14193548387095,-1.6520161290322577,-0.0007442993288313457,4821.0
Hertfordshire-SOC11,11,Corporate managers and directors,793.5032258064516,-0.8358870967741936,-0.0007257821687401723,9291.0
North of Tyne-SOC11,11,Corporate managers and directors,490.89677419354837,-3.2576612903225795,-0.0015021084361675305,4934.0
Thames Valley Berkshire-SOC11,11,Corporate managers and directors,893.1870967741935,-3.582258064516128,-0.003252674372558227,9716.0
Gloucestershire-SOC11,11,Corporate managers and directors,506.19354838709677,-3.6249999999999996,-0.0016938471900313375,5000.0
North East-SOC11,11,Corporate managers and directors,387.7032258064516,-1.3241935483870964,-0.0005296530157158902,4280.0
York and North Yorkshire-SOC11,11,Corporate managers and directors,505.01290322580644,-3.676209677419354,-0.0017150274019783402,4992.0
Hull and East Yorkshire-SOC11,11,Corporate managers and directors,234.1806451612903,-1.3016129032258061,-0.00029400499463873054,2417.0
StokeonTrent and Staffordshire-SOC11,11,Corporate managers and directors,513.1870967741936,-3.8020161290322574,-0.0017826015043750634,5017.0
South Yorkshire-SOC11,11,Corporate managers and directors,529.2903225806451,-0.9556451612903227,-0.0005468360497577678,6123.0
Derbyshire and Nottinghamshire-SOC11,11,Corporate managers and directors,1141.6516129032257,-3.9439516129032253,-0.004668760129149671,12667.0
Solent-SOC11,11,Corporate managers and directors,660.8,1.3975806451612902,0.0011049521043623425,8460.0
West Yorkshire-SOC11,11,Corporate managers and directors,1313.4193548387095,-7.538306451612901,-0.009610545664849573,13642.0
West of England and North Somerset-SOC11,11,Corporate managers and directors,1160.1806451612904,-4.134274193548387,-0.004942355037648355,12792.0
Greater Manchester-SOC11,11,Corporate managers and directors,2037.5096774193548,-0.9935483870967746,-0.0022668572674717563,24414.0
Heart of the SouthWest-SOC11,11,Corporate managers and directors,790.8645161290323,-1.2677419354838704,-0.0010921034349810161,9218.0
Kent and Medway-SOC11,11,Corporate managers and directors,1006.1032258064515,-6.5588709677419335,-0.006264965563856759,10221.0
Oxfordshire-SOC11,11,Corporate managers and directors,814.6967741935483,-1.9931451612903217,-0.0017281821320243474,9278.0
Cornwall and the Isles of Scilly-SOC11,11,Corporate managers and directors,232.1741935483871,-1.228629032258064,-0.0002772899447626595,2415.0
South East Midlands-SOC11,11,Corporate managers and directors,1141.8645161290322,-5.064112903225805,-0.005821095225208539,12300.0
Leicester and Leicestershire-SOC11,11,Corporate managers and directors,563.974193548387,-1.050806451612903,-0.0006398821847469716,6516.0
Worcestershire-SOC11,11,Corporate managers and directors,319.083870967742,-1.670564516129032,-0.0005175388994663835,3315.0
"Essex, SouthendonSea and Thurrock-SOC11",11,Corporate managers and directors,751.6129032258065,-0.6794354838709674,-0.0005666357856656244,8924.0
Dorset-SOC11,11,Corporate managers and directors,394.77419354838713,-1.0927419354838706,-0.0004497396039482448,4404.0
The Marches-SOC11,11,Corporate managers and directors,325.50967741935483,-1.8725806451612896,-0.0005858982385204119,3348.0
Lancashire-SOC11,11,Corporate managers and directors,609.5096774193548,-1.7193548387096769,-0.0011059601978001114,6883.0
"Brighton and Hove, East Sussex, West Sussex-SOC11",11,Corporate managers and directors,1184.8451612903227,-2.1979838709677413,-0.0028032246633025943,13647.0
Greater Lincolnshire-SOC11,11,Corporate managers and directors,436.63870967741934,-1.9028225806451609,-0.000832579893522723,4682.0
Cheshire and Warrington-SOC11,11,Corporate managers and directors,556.0580645161291,-0.33225806451612927,-0.00020518319018783364,6608.0
Enterprise M3 LEP (including all of Surrey)-SOC11,11,Corporate managers and directors,1479.0838709677419,-2.0516129032258053,-0.003320583815247365,17319.0
Buckinghamshire-SOC11,11,Corporate managers and directors,362.64516129032256,-0.2983870967741934,-0.00011915414219850696,4273.0
Cambridgeshire and Peterborough-SOC11,11,Corporate managers and directors,820.483870967742,-1.8991935483870963,-0.0016564819384580476,9333.0
West Midlands and Warwickshire-SOC11,11,Corporate managers and directors,2245.348387096774,-10.162903225806447,-0.02293006243550134,24143.0
Liverpool City Region-SOC11,11,Corporate managers and directors,642.7870967741935,-2.0854838709677415,-0.0013882445989080337,7123.0
Greater London-SOC11,11,Corporate managers and directors,11832.509677419355,23.40161290322581,0.3277977522368181,149887.0
Tees Valley-SOC11,11,Corporate managers and directors,268.9225806451613,-1.896370967741935,-0.0004692858845457535,2648.0
Norfolk and Suffolk-SOC11,11,Corporate managers and directors,696.9741935483871,-2.3270161290322577,-0.0016590643111852037,7629.0
Hertfordshire-SOC12,12,Other managers and proprietors,556.0322580645161,-4.074596774193547,-0.0020611940345841703,5413.0
West Yorkshire-SOC12,12,Other managers and proprietors,681.6258064516129,0.4104838709677421,0.00032162039395694666,8384.0
Enterprise M3 LEP (including all of Surrey)-SOC12,12,Other managers and proprietors,1074.4838709677417,-2.0383064516129026,-0.002358230959168679,12380.0
Cornwall and the Isles of Scilly-SOC12,12,Other managers and proprietors,232.10322580645163,-1.2181451612903222,-0.00027515151449925804,2417.0
Cambridgeshire and Peterborough-SOC12,12,Other managers and proprietors,439.59354838709675,-1.9040322580645153,-0.0008409384924239378,4726.0
Gloucestershire-SOC12,12,Other managers and proprietors,332.81935483870967,0.5455645161290321,0.0002135761182278719,4189.0
Worcestershire-SOC12,12,Other managers and proprietors,232.4516129032258,-1.258064516129032,-0.00028405082559913283,2416.0
Lancashire-SOC12,12,Other managers and proprietors,416.1096774193548,-1.2830645161290322,-0.0005549298131072243,4628.0
North East-SOC12,12,Other managers and proprietors,234.5225806451613,-1.3008064516129028,-0.0002928503146476973,2409.0
Oxfordshire-SOC12,12,Other managers and proprietors,510.94193548387096,-3.732258064516128,-0.001754778057663384,5031.0
The Marches-SOC12,12,Other managers and proprietors,251.90967741935484,-1.8612903225806445,-0.000427555217587005,2458.0
"Essex, SouthendonSea and Thurrock-SOC12",12,Other managers and proprietors,643.8193548387096,-2.4040322580645146,-0.0015908568342930395,7081.0
Swindon and Wiltshire-SOC12,12,Other managers and proprietors,315.5612903225807,0.7915322580645157,0.0002991410257090866,4044.0
Buckinghamshire-SOC12,12,Other managers and proprietors,241.39354838709676,-1.329032258064516,-0.00030938942297693286,2491.0
Liverpool City Region-SOC12,12,Other managers and proprietors,427.43870967741935,-1.5314516129032256,-0.0006718039880001549,4694.0
South East Midlands-SOC12,12,Other managers and proprietors,720.3225806451613,0.25403225806451557,0.00020965004799010074,8831.0
Dorset-SOC12,12,Other managers and proprietors,330.6838709677419,-1.764516129032257,-0.0005665979520153731,3436.0
Heart of the SouthWest-SOC12,12,Other managers and proprietors,732.4516129032257,-0.14314516129032276,-0.00011855083867209112,8862.0
West of England and North Somerset-SOC12,12,Other managers and proprietors,677.6193548387097,-3.133467741935483,-0.002121289208130937,7244.0
Hull and East Yorkshire-SOC12,12,Other managers and proprietors,182.17419354838708,0.32379032258064494,7.035306691009465e-05,2325.0
Solent-SOC12,12,Other managers and proprietors,474.73548387096776,-2.7112903225806444,-0.001244855667382681,4913.0
Derbyshire and Nottinghamshire-SOC12,12,Other managers and proprietors,688.3870967741935,0.881048387096774,0.0007120519074787397,8648.0
Greater Manchester-SOC12,12,Other managers and proprietors,1056.741935483871,0.6512096774193536,0.0007947434924184652,13059.0
"Brighton and Hove, East Sussex, West Sussex-SOC12",12,Other managers and proprietors,796.9806451612903,1.5334677419354834,0.0014409633411433741,10055.0
South Yorkshire-SOC12,12,Other managers and proprietors,332.73548387096776,0.5508064516129029,0.00021614296559257403,4199.0
Norfolk and Suffolk-SOC12,12,Other managers and proprietors,556.7354838709676,-0.8786290322580643,-0.0005304375740806611,6460.0
StokeonTrent and Staffordshire-SOC12,12,Other managers and proprietors,361.58064516129036,-0.2842741935483871,-0.00011325280873477272,4263.0
Kent and Medway-SOC12,12,Other managers and proprietors,760.232258064516,-0.8471774193548383,-0.0007126254791823983,9001.0
Thames Valley Berkshire-SOC12,12,Other managers and proprietors,545.8838709677419,-0.7870967741935486,-0.00046642529883074473,6341.0
North of Tyne-SOC12,12,Other managers and proprietors,279.8838709677419,-0.7467741935483869,-0.00021948566656785598,3145.0
Cumbria-SOC12,12,Other managers and proprietors,196.00645161290322,-0.20000000000000004,-4.353070461332951e-05,2329.0
West Midlands and Warwickshire-SOC12,12,Other managers and proprietors,1291.3419354838709,-8.741129032258062,-0.010639996273551252,13025.0
Leicester and Leicestershire-SOC12,12,Other managers and proprietors,360.83225806451617,-0.28387096774193543,-0.00011322481032627005,4268.0
York and North Yorkshire-SOC12,12,Other managers and proprietors,372.45161290322585,-0.5645161290322581,-0.00022801180372506385,4322.0
Tees Valley-SOC12,12,Other managers and proprietors,159.16774193548386,-0.19395161290322585,-3.3532145095648194e-05,1850.0
Greater Lincolnshire-SOC12,12,Other managers and proprietors,373.05806451612904,-0.5177419354838709,-0.00020994193987739778,4339.0
Cheshire and Warrington-SOC12,12,Other managers and proprietors,382.7161290322581,-0.9056451612903225,-0.00036469581354802995,4309.0
Greater London-SOC12,12,Other managers and proprietors,5396.7483870967735,-11.089112903225807,-0.06469940186626856,62432.0
Hull and East Yorkshire-SOC21,21,"Science, research, engineering and technology professionals",363.7032258064516,0.4641129032258061,0.00019452808117978682,4485.0
Enterprise M3 LEP (including all of Surrey)-SOC21,21,"Science, research, engineering and technology professionals",3119.335483870968,-23.02298387096774,-0.06640856614526258,30865.0
Heart of the SouthWest-SOC21,21,"Science, research, engineering and technology professionals",1380.2451612903226,-0.2854838709677425,-0.00044538767904763767,16694.0
North of Tyne-SOC21,21,"Science, research, engineering and technology professionals",1131.7612903225806,-1.4487903225806447,-0.0017951986779578069,13259.0
Derbyshire and Nottinghamshire-SOC21,21,"Science, research, engineering and technology professionals",2111.4645161290323,-1.9665322580645161,-0.004585117088198797,24949.0
Dorset-SOC21,21,"Science, research, engineering and technology professionals",688.4129032258064,1.0528225806451614,0.0008560922636175315,8701.0
Leicester and Leicestershire-SOC21,21,"Science, research, engineering and technology professionals",1110.1548387096775,-0.7919354838709671,-0.0009769221275222333,13200.0
West of England and North Somerset-SOC21,21,"Science, research, engineering and technology professionals",2942.296774193548,-17.64959677419354,-0.050096154749674264,30372.0
Cheshire and Warrington-SOC21,21,"Science, research, engineering and technology professionals",1364.8451612903227,-8.44798387096774,-0.011030821724303847,13972.0
Cumbria-SOC21,21,"Science, research, engineering and technology professionals",373.7548387096774,0.4971774193548385,0.00021386936670023725,4603.0
Oxfordshire-SOC21,21,"Science, research, engineering and technology professionals",2037.374193548387,-0.6766129032258071,-0.0015477281310550906,24477.0
The Marches-SOC21,21,"Science, research, engineering and technology professionals",528.683870967742,-0.5830645161290321,-0.00034061386613893203,6251.0
Thames Valley Berkshire-SOC21,21,"Science, research, engineering and technology professionals",2200.890322580645,-2.761290322580644,-0.006637113551382555,25720.0
Greater London-SOC21,21,"Science, research, engineering and technology professionals",26699.44516129032,18.857258064516124,0.582082638245522,330301.0
Hertfordshire-SOC21,21,"Science, research, engineering and technology professionals",1825.5032258064516,-11.319758064516128,-0.019690182205141266,18613.0
Tees Valley-SOC21,21,"Science, research, engineering and technology professionals",484.34193548387094,-2.654435483870967,-0.001249759797772115,5038.0
Swindon and Wiltshire-SOC21,21,"Science, research, engineering and technology professionals",1076.3419354838709,0.49475806451612864,0.0006099114899689438,13191.0
York and North Yorkshire-SOC21,21,"Science, research, engineering and technology professionals",814.3870967741935,-0.49193548387096725,-0.00044584771211762304,9698.0
Lancashire-SOC21,21,"Science, research, engineering and technology professionals",1098.348387096774,-0.5056451612903224,-0.0006221039113232534,13165.0
South Yorkshire-SOC21,21,"Science, research, engineering and technology professionals",1137.741935483871,-1.8387096774193548,-0.002278004779176846,13257.0
"Brighton and Hove, East Sussex, West Sussex-SOC21",21,"Science, research, engineering and technology professionals",1868.8129032258064,5.435080645161289,0.012248177226733322,24114.0
Solent-SOC21,21,"Science, research, engineering and technology professionals",1389.3548387096773,0.42137096774193616,0.0006653810475774804,16897.0
Greater Manchester-SOC21,21,"Science, research, engineering and technology professionals",4992.354838709678,4.905241935483866,0.02837253751886973,61893.0
Gloucestershire-SOC21,21,"Science, research, engineering and technology professionals",1277.0064516129032,-5.877419354838707,-0.0075134126394773276,13679.0
Kent and Medway-SOC21,21,"Science, research, engineering and technology professionals",1377.2064516129033,0.5536290322580646,0.0008721066373055836,16856.0
North East-SOC21,21,"Science, research, engineering and technology professionals",718.0322580645161,-0.11088709677419398,-9.016674549782537e-05,8701.0
Worcestershire-SOC21,21,"Science, research, engineering and technology professionals",536.7354838709678,-3.989516129032257,-0.0019420964544464472,5209.0
Greater Lincolnshire-SOC21,21,"Science, research, engineering and technology professionals",649.2709677419355,-0.9443548387096771,-0.0006629595055468094,7512.0
West Yorkshire-SOC21,21,"Science, research, engineering and technology professionals",2817.5870967741935,-5.972177419354837,-0.01803458671965982,32313.0
Norfolk and Suffolk-SOC21,21,"Science, research, engineering and technology professionals",1256.3935483870966,-4.708064516129031,-0.006033524689907036,13713.0
"Essex, SouthendonSea and Thurrock-SOC21",21,"Science, research, engineering and technology professionals",1257.032258064516,-4.883064516129031,-0.006258705074496069,13715.0
StokeonTrent and Staffordshire-SOC21,21,"Science, research, engineering and technology professionals",937.4774193548387,-3.9209677419354834,-0.003733908455462994,10190.0
Cambridgeshire and Peterborough-SOC21,21,"Science, research, engineering and technology professionals",2405.4258064516125,-6.4822580645161265,-0.016681655725823155,27537.0
Cornwall and the Isles of Scilly-SOC21,21,"Science, research, engineering and technology professionals",258.52258064516127,-0.046774193548386744,-1.3550777520250602e-05,3100.0
Buckinghamshire-SOC21,21,"Science, research, engineering and technology professionals",517.6774193548388,-0.16935483870967755,-9.861695157410043e-05,6231.0
